payment_id,rental_id,customer_id,payment_date,amount_zar,payment_method,transaction_ref,payment_type,status,gateway,currency,created_at,source_system
PY0000987,RN001195,CU00120,2022-11-19,7811.52,EFT,TXN192058915,Booking Deposit,Success,Ozow,ZAR,2023-04-10T00:00:00,CALL_CENTER
PY0000988,RN001196,CU00467,2024-02-29,15364.12,EFT,TXN312032529,Final Payment,Success,PayGate,ZAR,2023-02-01T00:00:00,WALK_IN
PY0000989,RN001197,CU00551,2022-11-18,11865.23,Corporate Account,TXN626080497,Booking Deposit,Pending,PayGate,ZAR,2023-09-03T00:00:00,THIRD_PARTY_OTA
PY0000990,RN001202,CU00082,2021-12-09,19228.9,Debit Card,TXN740644496,Booking Deposit,Success,PayGate,ZAR,2022-05-24T00:00:00,WALK_IN
PY0000991,RN001203,CU00120,2024-05-18,12691.87,Corporate Account,TXN156388671,Top-up,Pending,Ozow,ZAR,2024-06-06T00:00:00,WALK_IN
PY0000992,RN001204,CU00484,2023-11-22,8112.14,Cash,TXN101952183,Top-up,Success,PayGate,ZAR,2024-02-02T00:00:00,CALL_CENTER
PY0000993,RN001205,CU00534,2024-02-02,9333.93,Credit Card,TXN648223596,Top-up,Success,PayFast,ZAR,2023-04-15T00:00:00,WALK_IN
PY0000994,RN001206,CU00058,2021-06-17,14015.41,Credit Card,TXN400223990,Top-up,Success,Peach Payments,ZAR,2023-01-25T00:00:00,THIRD_PARTY_OTA
PY0000995,RN001207,CU00224,2024-06-24,36592.36,Credit Card,TXN539622500,Final Payment,Success,PayFast,ZAR,2023-11-18T00:00:00,CRM_WEB
PY0000996,RN001208,CU00505,2023-10-24,19973.51,Cash,TXN313675410,Booking Deposit,Success,Standard Bank EFT,ZAR,2020-10-15T00:00:00,CORPORATE_PORTAL
PY0000997,RN001209,CU00572,2023-07-22,6806.86,Cash,TXN645700624,Top-up,Success,Ozow,ZAR,2024-01-10T00:00:00,CRM_MOBILE
PY0000998,RN001210,CU00350,2024-03-07,23350.8,Cash,TXN582441398,Final Payment,Success,PayGate,ZAR,2022-09-02T00:00:00,CRM_MOBILE
PY0000999,RN001211,CU00530,2022-03-23,20262.12,EFT,TXN697461428,Booking Deposit,Success,Ozow,ZAR,2024-01-31T00:00:00,WALK_IN
PY0001000,RN001212,CU00209,2023-02-17,9822.0,Debit Card,TXN352698421,Booking Deposit,Success,PayFast,ZAR,2022-02-13T00:00:00,CRM_MOBILE
PY0001001,RN001215,CU00254,2023-11-05,3364.38,Corporate Account,TXN284768937,Final Payment,Success,Peach Payments,ZAR,2023-11-25T00:00:00,CRM_WEB
PY0001002,RN001216,CU00079,2020-07-26,20084.23,Cash,TXN890086575,Booking Deposit,Success,Ozow,ZAR,2021-09-17T00:00:00,CORPORATE_PORTAL
PY0001003,RN001217,CU00587,2024-03-24,10264.95,Credit Card,TXN205096493,Final Payment,Success,Peach Payments,ZAR,2024-02-14T00:00:00,THIRD_PARTY_OTA
PY0001004,RN001218,CU00294,2024-02-19,26164.71,Corporate Account,TXN226006676,Top-up,Success,Peach Payments,ZAR,2023-10-01T00:00:00,CALL_CENTER
PY0001005,RN001220,CU00588,2024-05-30,13181.45,Credit Card,TXN374205845,Booking Deposit,Success,PayFast,ZAR,2023-03-09T00:00:00,WALK_IN
PY0001006,RN001221,CU00433,2023-09-04,22676.02,Debit Card,TXN986864205,Booking Deposit,Success,PayGate,ZAR,2023-09-20T00:00:00,CRM_WEB
PY0001007,RN001222,CU00352,2024-05-22,11867.31,Credit Card,TXN672173687,Final Payment,Success,Peach Payments,ZAR,2023-08-13T00:00:00,CALL_CENTER
PY0001008,RN001224,CU00147,2023-10-04,7842.08,Corporate Account,TXN612053312,Booking Deposit,Success,Standard Bank EFT,ZAR,2021-02-26T00:00:00,WALK_IN
PY0001009,RN001225,CU00225,2022-10-29,25224.07,EFT,TXN488154588,Final Payment,Success,Standard Bank EFT,ZAR,2022-06-01T00:00:00,CRM_MOBILE
PY0001010,RN001226,CU00086,2024-02-04,4945.98,Corporate Account,TXN655554907,Booking Deposit,Success,PayGate,ZAR,2024-05-15T00:00:00,WALK_IN
PY0001011,RN001227,CU00269,2023-09-14,8882.31,Corporate Account,TXN432600714,Final Payment,Success,PayGate,ZAR,2023-05-30T00:00:00,CALL_CENTER
PY0001012,RN001228,CU00210,2023-08-24,9668.46,Corporate Account,TXN402921719,Top-up,Failed,Standard Bank EFT,ZAR,2022-02-04T00:00:00,CRM_MOBILE
PY0001013,RN001229,CU00149,2022-03-15,22431.36,EFT,TXN750324970,Final Payment,Success,PayFast,ZAR,2023-06-24T00:00:00,WALK_IN
PY0001014,RN001230,CU00381,2022-01-25,26905.48,Debit Card,TXN255738703,Final Payment,Success,Standard Bank EFT,ZAR,2023-11-07T00:00:00,CRM_WEB
PY0001015,RN001231,CU00554,2024-05-13,16096.07,Cash,TXN997196316,Booking Deposit,Success,Peach Payments,ZAR,2024-05-25T00:00:00,CORPORATE_PORTAL
PY0001016,RN001232,CU00557,2023-07-10,22326.49,Corporate Account,TXN535408402,Top-up,Success,Peach Payments,ZAR,2024-03-02T00:00:00,CRM_MOBILE
PY0001017,RN001233,CU00454,2023-12-25,8853.69,Debit Card,TXN282410776,Top-up,Success,Ozow,ZAR,2023-08-05T00:00:00,THIRD_PARTY_OTA
PY0001018,RN001234,CU00572,2024-01-30,4154.98,Cash,TXN286166636,Booking Deposit,Success,Peach Payments,ZAR,2024-02-13T00:00:00,CALL_CENTER
PY0001019,RN001235,CU00016,2024-02-02,7461.76,Corporate Account,TXN462209106,Final Payment,Success,Peach Payments,ZAR,2024-05-26T00:00:00,CORPORATE_PORTAL
PY0001020,RN001236,CU00009,2024-06-14,13129.32,Debit Card,TXN635313203,Final Payment,Success,PayGate,ZAR,2024-04-05T00:00:00,CRM_WEB
PY0001021,RN001237,CU00006,2024-06-14,12691.7,Credit Card,TXN121452420,Top-up,Failed,Standard Bank EFT,ZAR,2024-02-10T00:00:00,THIRD_PARTY_OTA
PY0001022,RN001238,CU00343,2021-02-11,6639.95,Debit Card,TXN310806431,Final Payment,Success,Ozow,ZAR,2023-11-10T00:00:00,WALK_IN
PY0001023,RN001240,CU00486,2023-07-08,11054.32,Cash,TXN631906454,Final Payment,Success,PayGate,ZAR,2023-01-10T00:00:00,CALL_CENTER
PY0001024,RN001243,CU00550,2023-07-14,1680.04,Corporate Account,TXN289389404,Final Payment,Success,Standard Bank EFT,ZAR,2023-05-26T00:00:00,CRM_MOBILE
PY0001025,RN001245,CU00250,2023-10-17,22925.38,Corporate Account,TXN206490462,Top-up,Success,Standard Bank EFT,ZAR,2022-08-10T00:00:00,CALL_CENTER
PY0001026,RN001246,CU00505,2023-06-02,11771.92,Credit Card,TXN443043615,Final Payment,Success,Standard Bank EFT,ZAR,2023-02-04T00:00:00,CRM_MOBILE
PY0001027,RN001248,CU00205,2022-07-08,14426.46,Cash,TXN706660143,Final Payment,Success,Standard Bank EFT,ZAR,2024-01-02T00:00:00,CALL_CENTER
PY0001028,RN001252,CU00193,2024-02-15,21171.79,Cash,TXN917805767,Final Payment,Failed,Peach Payments,ZAR,2024-04-02T00:00:00,CORPORATE_PORTAL
PY0001029,RN001253,CU00045,2023-12-08,6979.11,Cash,TXN267635171,Booking Deposit,Success,PayFast,ZAR,2023-06-05T00:00:00,CRM_WEB
PY0001030,RN001255,CU00259,2024-06-18,13589.56,EFT,TXN783839118,Top-up,Failed,Standard Bank EFT,ZAR,2024-01-24T00:00:00,CRM_WEB
PY0001031,RN001257,CU00030,2023-11-26,4284.12,Credit Card,TXN160522339,Final Payment,Success,Ozow,ZAR,2022-11-26T00:00:00,CRM_WEB
PY0001032,RN001258,CU00300,2024-05-07,35445.66,EFT,TXN338643182,Booking Deposit,Success,Standard Bank EFT,ZAR,2023-11-21T00:00:00,CALL_CENTER
PY0001033,RN001259,CU00458,2022-03-20,2853.94,Credit Card,TXN160375714,Final Payment,Success,Standard Bank EFT,ZAR,2022-07-21T00:00:00,THIRD_PARTY_OTA
PY0001034,RN001260,CU00600,2024-04-29,35676.66,Corporate Account,TXN153904483,Final Payment,Pending,Peach Payments,ZAR,2024-05-03T00:00:00,CRM_WEB
PY0001035,RN001261,CU00231,2023-11-19,37736.42,Corporate Account,TXN408277771,Booking Deposit,Success,PayGate,ZAR,2023-04-23T00:00:00,THIRD_PARTY_OTA
PY0001036,RN001262,CU00597,2023-04-22,15716.7,Corporate Account,TXN623553250,Booking Deposit,Success,Peach Payments,ZAR,2023-11-21T00:00:00,CRM_MOBILE
PY0001037,RN001264,CU00523,2023-01-24,2295.86,EFT,TXN937028470,Top-up,Success,Standard Bank EFT,ZAR,2023-07-22T00:00:00,WALK_IN
PY0001038,RN001265,CU00058,2023-12-06,12266.41,Credit Card,TXN325923987,Booking Deposit,Success,Standard Bank EFT,ZAR,2024-06-05T00:00:00,WALK_IN
PY0001039,RN001266,CU00076,2021-12-17,24271.87,EFT,TXN817017544,Top-up,Success,Ozow,ZAR,2023-11-03T00:00:00,CRM_MOBILE
PY0001040,RN001267,CU00382,2020-11-19,2437.86,Cash,TXN374061794,Top-up,Success,PayGate,ZAR,2022-09-20T00:00:00,CORPORATE_PORTAL
PY0001041,RN001268,CU00236,2022-06-17,20319.79,Debit Card,TXN873404798,Top-up,Success,Standard Bank EFT,ZAR,2020-09-22T00:00:00,THIRD_PARTY_OTA
PY0001042,RN001269,CU00225,2024-05-18,17827.8,Corporate Account,TXN687534133,Top-up,Success,Standard Bank EFT,ZAR,2023-12-27T00:00:00,CRM_MOBILE
PY0001043,RN001270,CU00195,2022-11-17,35233.92,Corporate Account,TXN851236372,Booking Deposit,Success,PayGate,ZAR,2023-08-05T00:00:00,THIRD_PARTY_OTA
PY0001044,RN001271,CU00560,2022-08-03,7865.62,EFT,TXN924340305,Booking Deposit,Success,Ozow,ZAR,2022-06-26T00:00:00,WALK_IN
PY0001045,RN001273,CU00280,2022-08-27,14007.75,EFT,TXN790032391,Booking Deposit,Success,PayGate,ZAR,2022-09-02T00:00:00,CORPORATE_PORTAL
PY0001046,RN001274,CU00370,2024-06-17,2741.61,Corporate Account,TXN194642263,Final Payment,Success,PayFast,ZAR,2024-05-25T00:00:00,CRM_MOBILE
PY0001047,RN001274,CU00370,2024-05-23,6021.48,Corporate Account,TXN492955129,Booking Deposit,Success,Ozow,ZAR,2024-06-19T00:00:00,CRM_MOBILE
PY0001048,RN001275,CU00253,2024-04-07,19793.6,Credit Card,TXN640332872,Top-up,Success,Peach Payments,ZAR,2024-02-15T00:00:00,CALL_CENTER
PY0001049,RN001276,CU00304,2024-02-23,15322.12,EFT,TXN714797884,Booking Deposit,Success,Peach Payments,ZAR,2023-04-16T00:00:00,WALK_IN
PY0001050,RN001276,CU00304,2024-04-20,15413.539999999999,EFT,TXN776476585,Booking Deposit,Success,Standard Bank EFT,ZAR,2023-09-04T00:00:00,WALK_IN
PY0001051,RN001277,CU00180,2024-04-25,14182.56,Debit Card,TXN577343271,Top-up,Success,Peach Payments,ZAR,2024-04-26T00:00:00,WALK_IN
PY0001052,RN001278,CU00090,2024-06-25,12114.34,Credit Card,TXN197090470,Booking Deposit,Success,Peach Payments,ZAR,2022-04-30T00:00:00,CALL_CENTER
PY0001053,RN001279,CU00036,2022-09-18,35138.01,Credit Card,TXN159095649,Top-up,Success,Ozow,ZAR,2022-02-28T00:00:00,CRM_MOBILE
PY0001054,RN001280,CU00109,2023-01-01,20688.8,Debit Card,TXN733184618,Final Payment,Success,Ozow,ZAR,2023-07-21T00:00:00,WALK_IN
PY0001055,RN001281,CU00177,2024-04-24,18393.06,Credit Card,TXN982523928,Final Payment,Success,PayGate,ZAR,2024-04-06T00:00:00,CRM_WEB
PY0001056,RN001282,CU00449,2023-11-13,21473.31,Corporate Account,TXN248896354,Final Payment,Success,Standard Bank EFT,ZAR,2022-07-01T00:00:00,THIRD_PARTY_OTA
PY0001057,RN001283,CU00455,2022-11-22,5120.71,Debit Card,TXN816044347,Booking Deposit,Success,PayGate,ZAR,2023-11-29T00:00:00,CRM_MOBILE
PY0001058,RN001284,CU00109,2023-10-28,40156.38,Cash,TXN892014542,Final Payment,Success,Peach Payments,ZAR,2023-10-22T00:00:00,CORPORATE_PORTAL
PY0001059,RN001286,CU00218,2023-07-11,8678.98,Cash,TXN431976787,Booking Deposit,Success,Ozow,ZAR,2024-06-29T00:00:00,CRM_MOBILE
PY0001060,RN001286,CU00218,2023-10-28,11409.52,Cash,TXN980335526,Booking Deposit,Success,PayFast,ZAR,2024-01-22T00:00:00,CRM_MOBILE
PY0001061,RN001287,CU00141,2024-04-05,11891.91,Cash,TXN222851109,Top-up,Success,Standard Bank EFT,ZAR,2024-02-17T00:00:00,CRM_MOBILE
PY0001062,RN001288,CU00411,2024-05-04,2693.77,Credit Card,TXN312831134,Final Payment,Success,Ozow,ZAR,2024-05-05T00:00:00,THIRD_PARTY_OTA
PY0001063,RN001289,CU00374,2023-09-18,36862.74,Debit Card,TXN721227091,Top-up,Success,PayFast,ZAR,2024-03-24T00:00:00,CALL_CENTER
PY0001064,RN001290,CU00210,2023-12-24,6797.54,Credit Card,TXN991798525,Top-up,Success,PayGate,ZAR,2023-07-23T00:00:00,WALK_IN
PY0001065,RN001291,CU00109,2022-10-02,13982.1,EFT,TXN124876517,Booking Deposit,Success,Standard Bank EFT,ZAR,2023-08-24T00:00:00,CALL_CENTER
PY0001066,RN001291,CU00109,2024-02-16,24515.58,EFT,TXN759642051,Final Payment,Success,Standard Bank EFT,ZAR,2023-01-14T00:00:00,CALL_CENTER
PY0001067,RN001292,CU00188,2022-06-30,14646.68,EFT,TXN498290222,Booking Deposit,Success,PayGate,ZAR,2021-03-23T00:00:00,CRM_MOBILE
PY0001068,RN001294,CU00120,2024-03-10,14267.72,Cash,TXN915614968,Booking Deposit,Success,PayGate,ZAR,2022-06-03T00:00:00,CRM_MOBILE
PY0001069,RN001295,CU00553,2024-03-28,12504.27,Debit Card,TXN129868065,Top-up,Success,PayFast,ZAR,2022-08-30T00:00:00,WALK_IN
PY0001070,RN001297,CU00030,2023-02-05,15528.14,EFT,TXN118768679,Final Payment,Success,PayGate,ZAR,2022-05-31T00:00:00,THIRD_PARTY_OTA
PY0001071,RN001298,CU00329,2022-03-15,4815.75,Cash,TXN153951513,Final Payment,Success,Ozow,ZAR,2022-12-12T00:00:00,CRM_WEB
PY0001072,RN001299,CU00034,2023-07-15,28133.92,Corporate Account,TXN838193385,Booking Deposit,Success,Peach Payments,ZAR,2024-04-02T00:00:00,THIRD_PARTY_OTA
PY0001073,RN001302,CU00193,2024-04-22,40792.01,Corporate Account,TXN265842838,Final Payment,Success,Standard Bank EFT,ZAR,2023-04-24T00:00:00,CALL_CENTER
PY0001074,RN001303,CU00138,2023-07-04,13695.65,EFT,TXN842509384,Top-up,Success,Peach Payments,ZAR,2020-12-22T00:00:00,CRM_MOBILE
PY0001075,RN001304,CU00521,2024-06-26,4036.14,Corporate Account,TXN654117922,Top-up,Success,Standard Bank EFT,ZAR,2023-09-24T00:00:00,CRM_MOBILE
PY0001076,RN001305,CU00079,2023-10-06,25703.86,Debit Card,TXN555389368,Booking Deposit,Success,Standard Bank EFT,ZAR,2023-04-28T00:00:00,CORPORATE_PORTAL
PY0001077,RN001307,CU00442,2024-04-20,18387.47,Corporate Account,TXN911453081,Top-up,Pending,PayFast,ZAR,2022-08-03T00:00:00,CORPORATE_PORTAL
PY0001078,RN001308,CU00159,2024-01-13,904.51,Debit Card,TXN545928380,Final Payment,Success,Peach Payments,ZAR,2020-07-15T00:00:00,THIRD_PARTY_OTA
PY0001079,RN001308,CU00159,2021-04-15,1900.39,Debit Card,TXN895843445,Booking Deposit,Success,PayFast,ZAR,2020-07-02T00:00:00,THIRD_PARTY_OTA
PY0001080,RN001309,CU00482,2023-10-01,11950.6,Debit Card,TXN420532481,Top-up,Success,PayGate,ZAR,2023-12-03T00:00:00,CORPORATE_PORTAL
PY0001081,RN001310,CU00502,2022-01-25,3133.41,Credit Card,TXN610020794,Final Payment,Success,Standard Bank EFT,ZAR,2024-05-02T00:00:00,CRM_MOBILE
PY0001082,RN001310,CU00502,2024-03-01,5008.8,Credit Card,TXN522349624,Final Payment,Success,PayGate,ZAR,2023-10-04T00:00:00,CRM_MOBILE
PY0001083,RN001311,CU00279,2024-05-22,12033.02,Cash,TXN692997684,Top-up,Success,Standard Bank EFT,ZAR,2023-05-10T00:00:00,CORPORATE_PORTAL
PY0001084,RN001313,CU00089,2023-01-30,10782.06,Debit Card,TXN147527038,Top-up,Success,Ozow,ZAR,2023-08-12T00:00:00,THIRD_PARTY_OTA
PY0001085,RN001314,CU00368,2022-07-20,15649.23,Debit Card,TXN405455997,Final Payment,Success,Ozow,ZAR,2021-10-06T00:00:00,CORPORATE_PORTAL
PY0001086,RN001315,CU00162,2022-04-05,16711.7,Cash,TXN421685672,Final Payment,Success,PayGate,ZAR,2022-01-04T00:00:00,THIRD_PARTY_OTA
PY0001087,RN001316,CU00259,2024-02-12,10222.42,Credit Card,TXN419405862,Top-up,Success,Peach Payments,ZAR,2023-04-14T00:00:00,CRM_WEB
PY0001088,RN001317,CU00438,2024-04-28,27287.0,Credit Card,TXN694364405,Booking Deposit,Pending,Standard Bank EFT,ZAR,2024-04-14T00:00:00,CRM_MOBILE
PY0001089,RN001319,CU00160,2023-01-18,13292.81,EFT,TXN315801468,Top-up,Success,PayGate,ZAR,2021-08-25T00:00:00,THIRD_PARTY_OTA
PY0001090,RN001320,CU00190,2023-11-22,11478.52,Cash,TXN377685200,Top-up,Success,Ozow,ZAR,2023-08-28T00:00:00,CORPORATE_PORTAL
PY0001091,RN001321,CU00488,2024-02-27,18031.81,Cash,TXN278162325,Booking Deposit,Success,Ozow,ZAR,2023-04-04T00:00:00,CORPORATE_PORTAL
PY0001092,RN001322,CU00414,2020-12-25,8036.94,Credit Card,TXN588710514,Booking Deposit,Success,PayFast,ZAR,2023-07-22T00:00:00,CORPORATE_PORTAL
PY0001093,RN001323,CU00150,2024-02-25,32910.5,EFT,TXN119816982,Final Payment,Success,Peach Payments,ZAR,2024-04-18T00:00:00,CRM_MOBILE
PY0001094,RN001325,CU00330,2020-05-21,1878.57,Cash,TXN712749112,Final Payment,Success,Standard Bank EFT,ZAR,2021-05-29T00:00:00,CRM_MOBILE
PY0001095,RN001327,CU00041,2023-02-12,2913.44,EFT,TXN659086177,Top-up,Failed,Standard Bank EFT,ZAR,2022-07-25T00:00:00,THIRD_PARTY_OTA
PY0001096,RN001328,CU00458,2024-04-08,9481.78,Debit Card,TXN704437237,Final Payment,Failed,PayGate,ZAR,2023-06-05T00:00:00,THIRD_PARTY_OTA
PY0001097,RN001330,CU00504,2023-12-20,12148.56,Credit Card,TXN618633985,Top-up,Success,Standard Bank EFT,ZAR,2024-03-16T00:00:00,CALL_CENTER
PY0001098,RN001331,CU00003,2023-08-10,10219.06,Debit Card,TXN835690352,Final Payment,Success,Ozow,ZAR,2023-10-02T00:00:00,WALK_IN
PY0001099,RN001333,CU00471,2023-12-29,6540.22,Debit Card,TXN202840592,Booking Deposit,Success,Standard Bank EFT,ZAR,2023-06-21T00:00:00,CALL_CENTER
PY0001100,RN001334,CU00164,2024-05-08,10480.4,EFT,TXN635582748,Booking Deposit,Pending,Peach Payments,ZAR,2023-09-05T00:00:00,WALK_IN
PY0001101,RN001335,CU00270,2024-03-27,7622.3,EFT,TXN325653576,Top-up,Success,PayFast,ZAR,2024-06-19T00:00:00,CRM_WEB
PY0001102,RN001336,CU00524,2022-11-28,10510.0,Cash,TXN388880818,Booking Deposit,Success,Ozow,ZAR,2023-11-10T00:00:00,THIRD_PARTY_OTA
PY0001103,RN001337,CU00125,2023-11-28,22803.78,EFT,TXN931353398,Top-up,Success,PayFast,ZAR,2022-04-14T00:00:00,CALL_CENTER
PY0001104,RN001338,CU00414,2024-05-07,2638.31,Debit Card,TXN650691546,Top-up,Success,PayGate,ZAR,2024-04-11T00:00:00,CRM_WEB
PY0001105,RN001340,CU00086,2023-06-10,15067.92,Cash,TXN754470326,Final Payment,Success,Peach Payments,ZAR,2021-11-04T00:00:00,WALK_IN
PY0001106,RN001341,CU00164,2022-05-05,19442.01,Debit Card,TXN597711376,Final Payment,Success,Standard Bank EFT,ZAR,2023-04-29T00:00:00,CRM_WEB
PY0001107,RN001342,CU00101,2024-02-26,48948.09,Corporate Account,TXN183377100,Booking Deposit,Success,Standard Bank EFT,ZAR,2021-12-03T00:00:00,WALK_IN
PY0001108,RN001343,CU00547,2022-01-17,8854.59,EFT,TXN539684265,Final Payment,Success,Peach Payments,ZAR,2022-02-23T00:00:00,WALK_IN
PY0001109,RN001344,CU00137,2022-06-29,24360.09,Cash,TXN646029801,Booking Deposit,Success,PayFast,ZAR,2022-05-01T00:00:00,CALL_CENTER
PY0001110,RN001345,CU00423,2022-05-26,16175.69,Debit Card,TXN355172210,Top-up,Success,Peach Payments,ZAR,2021-07-04T00:00:00,CRM_WEB
PY0001111,RN001346,CU00286,2024-04-09,25128.69,EFT,TXN196866932,Final Payment,Success,Ozow,ZAR,2023-03-19T00:00:00,CRM_MOBILE
PY0001112,RN001347,CU00367,2024-01-26,9211.34,Corporate Account,TXN311371755,Final Payment,Success,PayFast,ZAR,2023-11-12T00:00:00,CRM_MOBILE
PY0001113,RN001348,CU00233,2023-07-08,8821.05,Credit Card,TXN142084916,Final Payment,Success,Peach Payments,ZAR,2024-06-02T00:00:00,THIRD_PARTY_OTA
PY0001114,RN001349,CU00249,2024-03-12,12067.61,Corporate Account,TXN244270536,Top-up,Success,Peach Payments,ZAR,2024-04-13T00:00:00,THIRD_PARTY_OTA
PY0001115,RN001350,CU00117,2024-05-24,10436.22,Debit Card,TXN728164262,Top-up,Success,PayGate,ZAR,2024-02-22T00:00:00,CRM_MOBILE
PY0001116,RN001351,CU00249,2023-08-06,21859.92,Corporate Account,TXN630958824,Final Payment,Success,Peach Payments,ZAR,2022-07-11T00:00:00,THIRD_PARTY_OTA
PY0001117,RN001354,CU00021,2024-05-27,7565.02,Corporate Account,TXN256469126,Top-up,Success,Ozow,ZAR,2023-09-12T00:00:00,CORPORATE_PORTAL
PY0001118,RN001355,CU00015,2023-06-13,5407.54,EFT,TXN604518318,Top-up,Success,PayFast,ZAR,2024-06-28T00:00:00,THIRD_PARTY_OTA
PY0001119,RN001356,CU00509,2024-02-06,13190.58,EFT,TXN690531833,Booking Deposit,Success,Peach Payments,ZAR,2024-01-30T00:00:00,CRM_MOBILE
PY0001120,RN001357,CU00256,2024-01-16,11685.49,Debit Card,TXN255076478,Top-up,Success,Peach Payments,ZAR,2022-05-18T00:00:00,THIRD_PARTY_OTA
PY0001121,RN001358,CU00205,2021-04-06,11129.84,Corporate Account,TXN582842435,Top-up,Success,Standard Bank EFT,ZAR,2023-08-10T00:00:00,CRM_WEB
PY0001122,RN001359,CU00319,2024-05-20,9097.9,Corporate Account,TXN882026009,Booking Deposit,Success,PayGate,ZAR,2024-02-25T00:00:00,CRM_WEB
PY0001123,RN001360,CU00350,2024-04-13,5730.28,Debit Card,TXN129273237,Booking Deposit,Success,PayFast,ZAR,2024-04-12T00:00:00,CALL_CENTER
PY0001124,RN001361,CU00304,2021-04-18,34464.69,Corporate Account,TXN292938132,Top-up,Success,Ozow,ZAR,2021-06-11T00:00:00,CRM_WEB
PY0001125,RN001363,CU00533,2021-11-27,15748.11,Credit Card,TXN696450055,Final Payment,Success,Peach Payments,ZAR,2020-10-09T00:00:00,WALK_IN
PY0001126,RN001364,CU00574,2022-05-30,6833.42,Credit Card,TXN654188321,Top-up,Success,Standard Bank EFT,ZAR,2022-10-28T00:00:00,WALK_IN
PY0001127,RN001365,CU00513,2022-03-03,36903.36,Corporate Account,TXN934829910,Booking Deposit,Failed,PayGate,ZAR,2023-07-03T00:00:00,CRM_WEB
PY0001128,RN001366,CU00313,2023-04-08,23496.94,Corporate Account,TXN995495653,Booking Deposit,Success,Peach Payments,ZAR,2022-03-05T00:00:00,WALK_IN
PY0001129,RN001367,CU00215,2024-04-09,12340.37,EFT,TXN229023655,Top-up,Success,Ozow,ZAR,2023-10-28T00:00:00,CORPORATE_PORTAL
PY0001130,RN001368,CU00483,2023-12-14,4088.24,Debit Card,TXN481147535,Top-up,Success,Peach Payments,ZAR,2021-12-16T00:00:00,CRM_MOBILE
PY0001131,RN001369,CU00486,2023-12-20,13391.15,Corporate Account,TXN110791151,Final Payment,Success,Standard Bank EFT,ZAR,2023-11-05T00:00:00,CRM_WEB
PY0001132,RN001370,CU00197,2023-03-25,15196.86,Debit Card,TXN315008752,Final Payment,Success,Peach Payments,ZAR,2022-03-27T00:00:00,WALK_IN
PY0001133,RN001372,CU00258,2022-10-24,19111.43,Corporate Account,TXN121867754,Booking Deposit,Success,PayGate,ZAR,2022-10-06T00:00:00,CRM_WEB
PY0001134,RN001373,CU00230,2024-02-22,2431.46,Credit Card,TXN570691010,Final Payment,Pending,PayGate,ZAR,2023-11-04T00:00:00,CRM_MOBILE
PY0001135,RN001374,CU00498,2023-03-21,4575.31,Cash,TXN749128469,Final Payment,Success,Ozow,ZAR,2024-03-12T00:00:00,CRM_WEB
PY0001136,RN001375,CU00026,2022-11-24,8058.54,Corporate Account,TXN515580218,Booking Deposit,Success,PayFast,ZAR,2022-10-01T00:00:00,CORPORATE_PORTAL
PY0001137,RN001376,CU00219,2023-12-26,15430.57,EFT,TXN702692561,Final Payment,Success,PayGate,ZAR,2023-10-26T00:00:00,CRM_MOBILE
PY0001138,RN001379,CU00083,2024-04-11,27159.93,Corporate Account,TXN420086222,Top-up,Success,PayGate,ZAR,2024-05-24T00:00:00,CRM_MOBILE
PY0001139,RN001381,CU00195,2024-04-23,12046.49,Debit Card,TXN948020684,Top-up,Success,PayFast,ZAR,2024-05-14T00:00:00,CORPORATE_PORTAL
PY0001140,RN001382,CU00035,2024-03-29,30738.67,Cash,TXN326737726,Final Payment,Success,Standard Bank EFT,ZAR,2023-06-07T00:00:00,CRM_WEB
PY0001141,RN001383,CU00426,2024-01-30,7859.8,Credit Card,TXN868817728,Booking Deposit,Success,Ozow,ZAR,2022-12-09T00:00:00,CORPORATE_PORTAL
PY0001142,RN001384,CU00391,2022-02-22,22170.45,Cash,TXN433358209,Top-up,Success,Ozow,ZAR,2023-02-15T00:00:00,CALL_CENTER
PY0001143,RN001385,CU00271,2022-09-03,2846.85,Cash,TXN519773669,Top-up,Failed,Peach Payments,ZAR,2023-03-15T00:00:00,CORPORATE_PORTAL
PY0001144,RN001388,CU00320,2024-06-16,12156.27,Corporate Account,TXN143243619,Final Payment,Success,PayGate,ZAR,2023-06-01T00:00:00,CRM_MOBILE
PY0001145,RN001389,CU00116,2023-12-22,3117.05,EFT,TXN942382409,Booking Deposit,Success,Standard Bank EFT,ZAR,2024-05-13T00:00:00,CORPORATE_PORTAL
PY0001146,RN001390,CU00548,2023-04-05,11384.11,EFT,TXN146507448,Final Payment,Success,PayGate,ZAR,2024-02-28T00:00:00,WALK_IN
PY0001147,RN001392,CU00251,2024-03-14,18080.27,Corporate Account,TXN284701684,Top-up,Success,Peach Payments,ZAR,2021-01-23T00:00:00,CORPORATE_PORTAL
PY0001148,RN001394,CU00146,2023-05-16,8539.49,Cash,TXN189734300,Final Payment,Failed,PayGate,ZAR,2022-06-14T00:00:00,CORPORATE_PORTAL
PY0001149,RN001395,CU00393,2024-02-15,26648.2,Cash,TXN532010965,Top-up,Success,Standard Bank EFT,ZAR,2023-04-30T00:00:00,WALK_IN
PY0001150,RN001396,CU00228,2020-05-21,48500.31,Cash,TXN941407219,Final Payment,Success,Peach Payments,ZAR,2024-04-24T00:00:00,CRM_MOBILE
